Commit	Ref Type	Entity before	Entity after	RefDiff	Details
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.isMergingMetadata()	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.mergesMetadata()	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.setMergeMetadata(boolean)	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.setMergesMetadata(boolean)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImageDestinationProperties.isEmbeddingThumbnail()	org.robovm.apple.imageio.CGImageDestinationProperties.embedsThumbnail()	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImageDestinationProperties.setEmbedThumbnail(boolean)	org.robovm.apple.imageio.CGImageDestinationProperties.setEmbedsThumbnail(boolean)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImageMetadataEnumerationOptions.isEnumeratingRecursively()	org.robovm.apple.imageio.CGImageMetadataEnumerationOptions.enumeratesRecursively()	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImageMetadataEnumerationOptions.setEnumerateRecursively(boolean)	org.robovm.apple.imageio.CGImageMetadataEnumerationOptions.setEnumeratesRecursively(boolean)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImageProperties.get8BIMData()	org.robovm.apple.imageio.CGImageProperties.getData()	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImageProperties.isContainingFloatingPointPixels()	org.robovm.apple.imageio.CGImageProperties.containsFloatingPointPixels()	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImageProperties.setIndexed(boolean)	org.robovm.apple.imageio.CGImageProperties.setIsIndexed(boolean)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImagePropertyIPTCData.getContactInfo()	org.robovm.apple.imageio.CGImagePropertyIPTCData.getCreatorContactInfo()	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Rename Method	org.robovm.apple.imageio.CGImagePropertyIPTCData.setContactInfo(CGImagePropertyIPTCContactInfoData)	org.robovm.apple.imageio.CGImagePropertyIPTCData.setCreatorContactInfo(CGImagePropertyIPTCContactInfoData)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBAdvertisementData.getLocalName()	org.robovm.apple.corebluetooth.CBAdvertisementData.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBAdvertisementData.getManufacturerData()	org.robovm.apple.corebluetooth.CBAdvertisementData.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBAdvertisementData.getOverflowServiceUUIDs()	org.robovm.apple.corebluetooth.CBAdvertisementData.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBAdvertisementData.getServiceUUIDs()	org.robovm.apple.corebluetooth.CBAdvertisementData.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBAdvertisementData.getSolicitedServiceUUIDs()	org.robovm.apple.corebluetooth.CBAdvertisementData.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBAdvertisementData.getTxPowerLevel()	org.robovm.apple.corebluetooth.CBAdvertisementData.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBAdvertisementData.isConnectable()	org.robovm.apple.corebluetooth.CBAdvertisementData.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerOptions.getRestoreIdentifier()	org.robovm.apple.corebluetooth.CBCentralManagerOptions.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerOptions.isShowingPowerAlert()	org.robovm.apple.corebluetooth.CBCentralManagerOptions.has(NSString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerOptions.setRestoreIdentifier(String)	org.robovm.apple.corebluetooth.CBCentralManagerOptions.set(NSString,NSObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerOptions.setShowPowerAlert(boolean)	org.robovm.apple.corebluetooth.CBCentralManagerOptions.set(NSString,NSObject)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerRestoredState.getPeripherals()	org.robovm.apple.corebluetooth.CBCentralManagerRestoredState.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerRestoredState.getScanOptions()	org.robovm.apple.corebluetooth.CBCentralManagerRestoredState.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerRestoredState.getScanServices()	org.robovm.apple.corebluetooth.CBCentralManagerRestoredState.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerScanOptions.getSolicitedServiceUUIDs()	org.robovm.apple.corebluetooth.CBCentralManagerScanOptions.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerScanOptions.isAllowingDuplicates()	org.robovm.apple.corebluetooth.CBCentralManagerScanOptions.has(NSString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerScanOptions.setAllowsDuplicates(boolean)	org.robovm.apple.corebluetooth.CBCentralManagerScanOptions.set(NSString,NSObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBCentralManagerScanOptions.setSolicitedServiceUUIDs(NSArray)	org.robovm.apple.corebluetooth.CBCentralManagerScanOptions.set(NSString,NSObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.isNotifyingOnConnection()	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.has(NSString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.isNotifyingOnDisconnection()	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.has(NSString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.isNotifyingOnNotification()	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.has(NSString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.setNotifyOnConnection(boolean)	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.set(NSString,NSObject)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.setNotifyOnDisconnection(boolean)	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.set(NSString,NSObject)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.setNotifyOnNotification(boolean)	org.robovm.apple.corebluetooth.CBConnectPeripheralOptions.set(NSString,NSObject)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBPeripheralManagerOptions.getRestoreIdentifier()	org.robovm.apple.corebluetooth.CBPeripheralManagerOptions.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBPeripheralManagerOptions.isShowingPowerAlert()	org.robovm.apple.corebluetooth.CBPeripheralManagerOptions.has(NSString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBPeripheralManagerOptions.setRestoreIdentifier(String)	org.robovm.apple.corebluetooth.CBPeripheralManagerOptions.set(NSString,NSObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBPeripheralManagerOptions.setShowPowerAlert(boolean)	org.robovm.apple.corebluetooth.CBPeripheralManagerOptions.set(NSString,NSObject)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBPeripheralManagerRestoredState.getAdvertisementData()	org.robovm.apple.corebluetooth.CBPeripheralManagerRestoredState.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.corebluetooth.CBPeripheralManagerRestoredState.getServices()	org.robovm.apple.corebluetooth.CBPeripheralManagerRestoredState.has(NSString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.getDateTime()	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.getMetadata()	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.getOrientation()	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.isMergingMetadata()	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.has(CFString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.shouldExcludeGPS()	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.shouldExcludeXMP()	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.setDateTime(NSDate)	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.setDateTime(String)	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.setMergeMetadata(boolean)	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.set(CFString,NativeObject)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.setMetadata(CGImageMetadata)	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.setOrientation(CGImagePropertyOrientation)	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.setShouldExcludeGPS(boolean)	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.setShouldExcludeXMP(boolean)	org.robovm.apple.imageio.CGImageDestinationCopySourceOptions.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationProperties.getBackgroundColor()	org.robovm.apple.imageio.CGImageDestinationProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationProperties.getLossyCompressionQuality()	org.robovm.apple.imageio.CGImageDestinationProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationProperties.getMaxPixelSize()	org.robovm.apple.imageio.CGImageDestinationProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationProperties.isEmbeddingThumbnail()	org.robovm.apple.imageio.CGImageDestinationProperties.has(CFString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationProperties.setBackgroundColor(CGColor)	org.robovm.apple.imageio.CGImageDestinationProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationProperties.setEmbedThumbnail(boolean)	org.robovm.apple.imageio.CGImageDestinationProperties.set(CFString,NativeObject)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationProperties.setLossyCompressionQuality(double)	org.robovm.apple.imageio.CGImageDestinationProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageDestinationProperties.setMaxPixelSize(long)	org.robovm.apple.imageio.CGImageDestinationProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageMetadataEnumerationOptions.isEnumeratingRecursively()	org.robovm.apple.imageio.CGImageMetadataEnumerationOptions.has(CFString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageMetadataEnumerationOptions.setEnumerateRecursively(boolean)	org.robovm.apple.imageio.CGImageMetadataEnumerationOptions.set(CFString,NativeObject)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.get8BIMData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getCIFFData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getColorModel()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getDNGData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getDPIHeight()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getDPIWidth()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getDepth()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getExifAuxData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getExifData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getFileSize()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getGIFData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getGPSData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getICCProfile()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getIPTCData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getJFIFData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getMakerCanonData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getMakerFujiData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getMakerMinoltaData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getMakerNikonData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getMakerOlympusData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getMakerPentaxData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getOrientation()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getPNGData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getPixelHeight()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getPixelWidth()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getRawData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.getTIFFData()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.hasAlphaChannel()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.isContainingFloatingPointPixels()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.isIndexed()	org.robovm.apple.imageio.CGImageProperties.has(CFString)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.set8BIMData(CGImageProperty8BIMData)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	FN	?
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.setCIFFData(CGImagePropertyCIFFData)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.setColorModel(CGImagePropertyColorModel)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.setContainsFloatingPointPixels(boolean)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.setDNGData(CGImagePropertyDNGData)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.setDPIHeight(long)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.setDPIWidth(long)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.setDepth(int)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.setExifAuxData(CGImagePropertyExifAuxData)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.setExifData(CGImagePropertyExifData)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	TP	
https://github.com/icse18-refactorings/robovm/commit/bf5ee44b3b576e01ab09cae9f50300417b01dc07	Extract Method	org.robovm.apple.imageio.CGImageProperties.setFileSize(long)	org.robovm.apple.imageio.CGImageProperties.set(CFString,NativeObject)	TP	
